"sitemonthyear","siteID","monthyear","year","plotID","species_richness","exotic_richness","exotic_cover","latitude","longitude","easting","northing","Dominant_NLCD_Classes"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_011",12,NA,NA,29.721507,-81.987042,404534.97,3288334.429,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_013",38,NA,NA,29.68216,-81.961566,406962.862,3283953.531,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_014",39,NA,NA,29.692719,-81.958259,407292.518,3285121.007,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_018",8,NA,NA,29.686636,-81.942713,NA,NA,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_020",9,NA,NA,29.686849,-81.950765,408012.23,3284464.567,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_023",1,NA,NA,29.722597,-81.985527,NA,NA,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"OSBS2018-09","OSBS","2018-09","2018","OSBS_051",21,1,1,29.67776,-82.007709,NA,NA,"Emergent Herbaceous Wetlands, Evergreen Forest, Woody Wetlands"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_001",9,NA,NA,40.203349,-105.465974,460342.745,4450431.444,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_002",8,NA,NA,40.197387,-105.472274,459803.081,4449772.578,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_004",10,NA,NA,40.186824,-105.54091,453954.019,4448633.394,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_005",15,NA,NA,40.167942,-105.526306,455184.809,4446530.23,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_006",8,NA,NA,40.158142,-105.54352,453712.349,4445451.245,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_008",15,NA,NA,40.16899,-105.529146,454943.735,4446647.966,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_010",19,1,1,40.178717,-105.535934,454372.234,4447731.042,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_011",41,1,1.5,40.2037,-105.512503,456383.031,4450492.241,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_012",7,NA,NA,40.156549,-105.535752,454372.83,4445270.376,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_014",12,NA,NA,40.161432,-105.53438,454493.014,4445811.704,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_018",6,NA,NA,40.163834,-105.53899,454102.004,4446080.669,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_019",28,2,2,40.19593,-105.491302,458182.616,4449619.632,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_020",21,NA,NA,40.197385,-105.468403,460132.51,4449770.553,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_021",4,NA,NA,40.158458,-105.539283,454073.474,4445484.171,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_023",10,NA,NA,40.188466,-105.534932,454464.066,4448812.629,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_024",7,NA,NA,40.162746,-105.542483,453803.797,4445961.784,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_026",13,NA,NA,40.16522,-105.532303,454672.41,4446231.043,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_027",9,NA,NA,40.199842,-105.46277,460613.44,4450040.735,"Evergreen Forest"
"RMNP2017-07","RMNP","2017-07","2017","RMNP_028",7,NA,NA,40.15492,-105.538905,454103.27,4445091.257,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_001",9,NA,NA,40.203349,-105.465974,460342.745,4450431.444,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_002",7,NA,NA,40.197387,-105.472274,459803.081,4449772.578,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_004",11,NA,NA,40.186824,-105.54091,453954.019,4448633.394,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_005",13,NA,NA,40.167942,-105.526306,455184.809,4446530.23,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_006",12,NA,NA,40.158142,-105.54352,453712.349,4445451.245,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_007",15,NA,NA,40.180869,-105.53771,454222.481,4447970.789,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_008",15,NA,NA,40.16899,-105.529146,454943.735,4446647.966,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_010",19,NA,NA,40.178717,-105.535934,454372.234,4447731.042,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_012",10,NA,NA,40.156549,-105.535752,454372.83,4445270.376,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_014",11,NA,NA,40.161432,-105.53438,454493.014,4445811.704,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_015",21,NA,NA,40.199554,-105.467005,460252.816,4450010.642,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_018",10,NA,NA,40.163834,-105.53899,454102.004,4446080.669,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_020",18,NA,NA,40.197385,-105.468403,460132.51,4449770.553,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_021",4,NA,NA,40.158458,-105.539283,454073.474,4445484.171,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_023",10,NA,NA,40.188466,-105.534932,454464.066,4448812.629,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_024",7,NA,NA,40.162746,-105.542483,453803.797,4445961.784,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_026",15,NA,NA,40.16522,-105.532303,454672.41,4446231.043,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_027",8,NA,NA,40.199842,-105.46277,460613.44,4450040.735,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_028",8,NA,NA,40.15492,-105.538905,454103.27,4445091.257,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_029",11,NA,NA,40.181692,-105.538401,454164.2,4448062.488,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_041",30,NA,NA,40.275899,-105.546756,453517.33,4458523.418,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_043",25,NA,NA,40.276827,-105.545384,453634.6,4458625.698,"Evergreen Forest"
"RMNP2018-07","RMNP","2018-07","2018","RMNP_044",40,2,11.5,40.27733,-105.546207,453564.977,4458681.976,"Evergreen Forest"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_006",40,13,163,38.897609,-78.152007,746989.481,4309270.55,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_012",37,11,184.5,38.889095,-78.168896,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_033",67,22,177.5,38.888917,-78.161302,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_034",39,14,205,38.89106,-78.160512,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_035",26,12,66,38.882888,-78.168813,745582.498,4307591.188,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_038",37,12,45.5,38.881536,-78.168857,745583.315,4307441.051,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_039",47,17,112.5,38.895506,-78.165196,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_040",14,2,10.5,38.883962,-78.168759,745583.426,4307710.54,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_041",72,26,263,38.891304,-78.15949,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_042",18,8,24.5,38.880756,-78.169936,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_043",43,16,71.5,38.890577,-78.151569,747051.841,4308491.262,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2016-07","SCBI","2016-07","2016","SCBI_044",39,16,542.5,38.88929,-78.165454,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_006",39,15,116,38.897609,-78.152007,746989.481,4309270.55,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_010",39,10,67,38.884776,-78.125148,749364.134,4307919.228,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_012",44,15,120.5,38.889095,-78.168896,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_022",31,6,12.5,38.882557,-78.123168,749543.653,4307678.376,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_033",50,20,NA,38.888917,-78.161302,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_034",41,13,55.5,38.89106,-78.160512,NA,NA,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_035",27,9,53,38.882888,-78.168813,745582.498,4307591.188,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2017-07","SCBI","2017-07","2017","SCBI_038",29,12,21.5,38.881536,-78.168857,745583.315,4307441.051,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_002",29,4,123.5,38.895214,-78.142704,747804.738,4309030.017,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_003",30,4,10.5,38.883308,-78.120371,749783.681,4307769.356,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_004",43,8,239,38.896938,-78.146458,747473.093,4309211.157,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_005",22,8,451.5,38.900538,-78.16186,746124.692,4309569.076,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_007",31,3,110.5,38.884909,-78.130305,748916.264,4307919.944,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_008",33,7,281,38.887763,-78.147164,747443.714,4308190.84,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_010",36,7,276.5,38.884776,-78.125148,749364.134,4307919.228,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_011",43,7,51.5,38.879734,-78.139901,748101.758,4307319.346,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_013",42,8,80,38.874379,-78.163985,746030.707,4306659.757,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_014",25,9,187,38.867075,-78.163552,746093.5,4305850.188,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_015",32,7,186.5,38.884381,-78.141069,747984.236,4307831.967,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_016",48,12,147,38.904234,-78.158647,746390.625,4309987.955,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_017",37,11,318.5,38.879363,-78.135381,748495.222,4307290.536,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_018",31,7,159,38.870965,-78.157532,746602.432,4306298.225,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_019",29,11,509,38.900642,-78.175704,744923.566,4309543.295,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_045",35,9,219,38.890566,-78.139432,748104.777,4308522.93,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_047",41,3,111.5,38.894257,-78.137217,748283.983,4308938.736,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SCBI2019-06","SCBI","2019-06","2019","SCBI_067",25,3,40,38.893949,-78.135536,748430.953,4308909.054,"Deciduous Forest, Evergreen Forest, Pasture/Hay"
"SERC2016-07","SERC","2016-07","2016","SERC_005",30,6,89,38.893246,-76.547604,365785.601,4306068.36,"Cultivated Crops, Deciduous Forest"
"SERC2016-07","SERC","2016-07","2016","SERC_017",33,6,20.5,38.876039,-76.535565,366797.648,4304141.151,"Cultivated Crops, Deciduous Forest"
"SERC2016-07","SERC","2016-07","2016","SERC_024",23,3,188,38.865796,-76.528949,367352.534,4302994.733,"Cultivated Crops, Deciduous Forest"
"SERC2017-07","SERC","2017-07","2017","SERC_001",26,4,153,38.868693,-76.533585,366955.674,4303322.982,"Cultivated Crops, Deciduous Forest"
"SERC2017-07","SERC","2017-07","2017","SERC_005",30,6,NA,38.893246,-76.547604,365785.601,4306068.36,"Cultivated Crops, Deciduous Forest"
"SERC2017-07","SERC","2017-07","2017","SERC_007",7,3,729.5,38.873795,-76.539828,366423.609,4303898.332,"Cultivated Crops, Deciduous Forest"
"SERC2017-07","SERC","2017-07","2017","SERC_017",31,7,30,38.876039,-76.535565,366797.648,4304141.151,"Cultivated Crops, Deciduous Forest"
"SERC2017-07","SERC","2017-07","2017","SERC_024",24,4,165.5,38.865796,-76.528949,367352.534,4302994.733,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_008",3,2,568.5,38.871838,-76.524078,367786.312,4303658.194,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_018",7,3,758.5,38.872927,-76.531608,367135.092,4303789.927,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_020",10,5,342,38.870108,-76.535927,366755.113,4303483.399,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_023",8,6,445.5,38.875233,-76.535264,366822.248,4304051.257,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_027",11,4,456.5,38.87364,-76.543648,366091.941,4303886.646,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_028",5,3,563,38.871746,-76.522041,367962.837,4303645.021,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_029",5,3,665.5,38.871199,-76.528949,367362.533,4303594.301,"Cultivated Crops, Deciduous Forest"
"SERC2017-08","SERC","2017-08","2017","SERC_030",6,3,213.5,38.910052,-76.548984,365697.585,4307935.424,"Cultivated Crops, Deciduous Forest"
"SJER2017-03","SJER","2017-03","2017","SJER_012",26,14,471,37.08368,-119.717046,258488.165,4107609.784,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2017-03","SJER","2017-03","2017","SJER_014",26,14,431.5,37.078744,-119.720266,258186.243,4107070.181,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2017-03","SJER","2017-03","2017","SJER_015",25,10,453,37.081978,-119.720355,258188.614,4107429.332,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2017-03","SJER","2017-03","2017","SJER_016",17,10,408.5,37.077219,-119.716137,258548.539,4106890.393,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_012",20,10,153,37.08368,-119.717046,258488.165,4107609.784,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_014",20,11,180.5,37.078744,-119.720266,258186.243,4107070.181,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_015",17,7,440,37.081978,-119.720355,258188.614,4107429.332,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_016",14,9,411.7,37.077219,-119.716137,258548.539,4106890.393,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_022",29,13,365.5,37.080176,-119.716934,258486.988,4107220.615,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2018-03","SJER","2018-03","2018","SJER_028",25,8,217.5,37.078298,-119.727329,257556.83,4107038.738,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2019-03","SJER","2019-03","2019","SJER_012",15,1,23.5,37.08368,-119.717046,258488.165,4107609.784,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2019-03","SJER","2019-03","2019","SJER_016",23,4,63,37.077219,-119.716137,258548.539,4106890.393,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SJER2019-03","SJER","2019-03","2019","SJER_022",25,7,73.5,37.080176,-119.716934,258486.988,4107220.615,"Evergreen Forest, Grassland/Herbaceous, Shrub/Scrub"
"SOAP2017-06","SOAP","2017-06","2017","SOAP_003",21,7,119,37.033983,-119.250835,299804.413,4101011.247,"Evergreen Forest, Shrub/Scrub"
"SOAP2017-06","SOAP","2017-06","2017","SOAP_010",7,1,1,37.03519,-119.273802,297764.641,4101193.791,"Evergreen Forest, Shrub/Scrub"
"SOAP2017-06","SOAP","2017-06","2017","SOAP_031",22,5,33.5,37.035342,-119.252227,299684.194,4101165.058,"Evergreen Forest, Shrub/Scrub"
"SOAP2017-06","SOAP","2017-06","2017","SOAP_043",25,4,28,37.034451,-119.268722,298214.494,4101101.06,"Evergreen Forest, Shrub/Scrub"
"SOAP2017-06","SOAP","2017-06","2017","SOAP_044",16,3,4.5,37.031452,-119.269313,298153.994,4100769.585,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_001",17,1,0.5,37.037898,-119.273529,297796.108,4101493.765,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_002",26,3,45,37.030703,-119.281763,297044.459,4100712.894,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_009",26,5,21.5,37.037935,-119.256677,299295.188,4101462.123,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_011",36,4,NA,37.037301,-119.26273,298755.085,4101404.624,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_014",22,6,93.5,37.036558,-119.258326,299144.851,4101312.764,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_015",13,3,19,37.038264,-119.251658,299742.481,4101488.051,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_020",18,6,99,37.036585,-119.25697,299265.588,4101312.94,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_022",17,4,24,37.038279,-119.252655,299653.818,4101491.777,"Evergreen Forest, Shrub/Scrub"
"SOAP2018-06","SOAP","2018-06","2018","SOAP_031",22,4,49.5,37.035342,-119.252227,299684.194,4101165.058,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_009",23,5,28.5,37.037935,-119.256677,299295.188,4101462.123,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_010",11,3,2,37.03519,-119.273802,297764.641,4101193.791,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_011",37,7,24,37.037301,-119.26273,298755.085,4101404.624,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_012",16,1,9,37.030515,-119.276685,297495.758,4100681.198,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_013",39,3,24,37.029599,-119.281718,297045.53,4100590.368,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_014",20,9,61.5,37.036558,-119.258326,299144.851,4101312.764,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_015",12,2,38.5,37.038264,-119.251658,299742.481,4101488.051,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_017",18,3,21.5,37.030901,-119.242317,300554.094,4100651.42,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_018",2,NA,NA,37.028985,-119.243605,300434.504,4100441.567,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_019",13,3,66.5,37.030844,-119.245692,300253.709,4100652.237,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_020",15,5,24.5,37.036585,-119.25697,299265.588,4101312.94,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_021",8,NA,NA,37.036227,-119.276172,297556.554,4101313.92,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_022",12,1,1,37.038279,-119.252655,299653.818,4101491.777,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_023",21,4,23.5,37.036213,-119.248183,300046.167,4101253.172,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_024",15,1,0.5,37.025014,-119.28258,296956.63,4100083.488,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_025",26,5,16.5,37.037639,-119.25836,299144.661,4101432.864,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_026",23,4,24.5,37.030375,-119.270272,298065.851,4100652.112,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_027",29,5,7.5,37.029446,-119.277325,297435.936,4100563.938,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_028",22,2,8,37.025181,-119.273166,297794.611,4100081.906,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_029",16,4,19,37.036654,-119.267104,298364.29,4101342.088,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_030",24,2,2.5,37.033674,-119.28051,297163.894,4101039.895,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_031",12,1,11,37.035342,-119.252227,299684.194,4101165.058,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_043",22,2,6,37.034451,-119.268722,298214.494,4101101.06,"Evergreen Forest, Shrub/Scrub"
"SOAP2019-06","SOAP","2019-06","2019","SOAP_044",14,2,2,37.031452,-119.269313,298153.994,4100769.585,"Evergreen Forest, Shrub/Scrub"
"STEI2017-08","STEI","2017-08","2017","STEI_059",26,1,0.5,45.508883,-89.588327,297815.203,5042742.253,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2019-06","STEI","2019-06","2019","STEI_005",28,1,1.5,45.826442,-90.086208,726323.346241576,5078893.62230519,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2019-06","STEI","2019-06","2019","STEI_024",25,NA,NA,45.835999,-90.072824,727323.952310499,5079993.47914193,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_001",33,NA,NA,45.812246,-90.092743,725873.226584124,5077297.9385892,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_002",19,NA,NA,45.797373,-90.092307,725967.279370346,5075646.79910949,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_003",17,NA,NA,45.82494,-90.072607,727385.895131668,5078765.38517688,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_004",33,NA,NA,45.797883,-90.064162,728152.369083933,5075783.54439932,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_005",27,1,1,45.826442,-90.086208,726323.346241576,5078893.62230519,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_006",32,NA,NA,45.817458,-90.078389,726967.203444118,5077917.7804908,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_007",9,NA,NA,45.793824,-90.053927,728964.347447658,5075361.86887281,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_008",15,NA,NA,45.802505,-90.062109,728293.019027215,5076302.91424209,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_009",14,NA,NA,45.82204,-90.089055,726120.022584539,5078396.55299521,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_010",13,NA,NA,45.787642,-90.104117,725088.688594484,5074532.31908142,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_011",19,NA,NA,45.804887,-90.074576,727314.604395296,5076531.95998827,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_019",37,NA,NA,45.829715,-90.074786,727197.148980994,5079289.77508729,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_020",38,NA,NA,45.810575,-90.054415,728857.824996667,5077221.4285708,"Deciduous Forest, Mixed Forest, Woody Wetlands"
"STEI2020-07","STEI","2020-07","2020","STEI_021",50,NA,NA,45.834307,-90.085088,726378.42705562,5079770.61430371,"Deciduous Forest, Mixed Forest, Woody Wetlands"
